"gameid","url","league","split","date","week","game","patchno","playerid","side","position","player","team","champion","ban1","ban2","ban3","ban4","ban5","gamelength","result","k","d","a","teamkills","teamdeaths","doubles","triples","quadras","pentas","fb","fbassist","fbvictim","fbtime","kpm","okpm","ckpm","fd","fdtime","teamdragkills","oppdragkills","elementals","oppelementals","firedrakes","waterdrakes","earthdrakes","airdrakes","elders","oppelders","herald","heraldtime","ft","fttime","firstmidouter","firsttothreetowers","teamtowerkills","opptowerkills","fbaron","fbarontime","teambaronkills","oppbaronkills","dmgtochamps","dmgtochampsperminute","dmgshare","earnedgoldshare","wards","wpm","wardshare","wardkills","wcpm","visionwards","visionwardbuys","visiblewardclearrate","invisiblewardclearrate","totalgold","earnedgpm","goldspent","gspd","minionkills","monsterkills","monsterkillsownjungle","monsterkillsenemyjungle","cspm","goldat10","oppgoldat10","gdat10","goldat15","oppgoldat15","gdat15","xpat10","oppxpat10","xpdat10","csat10","oppcsat10","csdat10","csat15","oppcsat15","csdat15"
"1070340.0","https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1070340?gameHash=3e0204c000597715&tab=overview","WC","2019-W","43740.286145833335","PI-RR","1.0","9.19","100.0","Blue","Team","Team","DetonatioN FocusMe"," ","Qiyana","Gangplank","Akali","Elise","Olaf","26.533333333333335","0.0","7.0","22.0","18.0","7.0","22.0"," "," "," "," ","0.0","0.0","1.0","3.8799833333333336","0.2638190954773869","0.829145728643216","1.092964824120603","1.0","9.717566666666666","1.0","2.0","1.0","2.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","13.109583333333333","0.0","13.588566666666667","0.0","0.0","1.0","10.0","0.0","23.779816666666665","0.0","1.0","37133.0","1399.4849246231156"," "," ","104.0","3.9195979899497484","1.0","28.0","1.0552763819095476","37.0","44.0","0.4358974358974359","0.2682926829268293","41227.0","889.8467336683416","38960.0","-0.24346257889990983","632.0","132.0","106.0","1.0","28.79396984924623","16355.0","17427.0","-1072.0","23545.0","29323.0","-5778.0","19217.0","19420.0","-203.0","315.0","318.0","-3.0","460.0","516.0","-56.0"
"1070340.0","https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1070340?gameHash=3e0204c000597715&tab=overview","WC","2019-W","43740.286145833335","PI-RR","1.0","9.19","200.0","Red","Team","Team","Splyce"," ","Heimerdinger","Pantheon","Syndra","Cassiopeia","Kai'Sa","26.533333333333335","1.0","22.0","7.0","51.0","22.0","7.0"," "," "," "," ","1.0","1.0","0.0","3.8799833333333336","0.829145728643216","0.2638190954773869","1.092964824120603","0.0","9.717566666666666","2.0","1.0","2.0","1.0","0.0","1.0","0.0","1.0","0.0","0.0","1.0","13.109583333333333","1.0","13.588566666666667","1.0","1.0","10.0","1.0","1.0","23.779816666666665","1.0","0.0","59544.0","2244.120603015075"," "," ","80.0","3.015075376884422","1.0","51.0","1.922110552763819","35.0","41.0","0.7105263157894737","0.2807017543859649","56670.0","1471.8693467336684","49760.0","0.24346257889990983","688.0","188.0","114.0","23.0","33.01507537688442","17427.0","16355.0","1072.0","29323.0","23545.0","5778.0","19420.0","19217.0","203.0","318.0","315.0","3.0","516.0","460.0","56.0"
"1070330.0","https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1070330?gameHash=8f523c2c729a7363&tab=overview","WC","2019-W","43740.22388888889","PI-RR","1.0","9.19","1.0","Blue","Top","Huni","Clutch Gaming","Akali","Syndra","Yuumi","Qiyana","Caitlyn","Draven","38.06666666666667","0.0","3.0","5.0","4.0","8.0","16.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","7.924383333333333","0.07880910683012259","0.052539404553415055","0.6304728546409807","0.0","17.121616666666664","0.0","4.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","","0.0","13.696416666666666","0.0","0.0","3.0","11.0","0.0","22.9774","0.0","2.0","14933.0","392.28546409807353","0.2885771155815796","0.2596638836057295","8.0","0.21015761821366022","0.058823529411764705","8.0","0.21015761821366022","2.0","2.0"," "," ","14601.0","253.92399299474607","13600.0","-0.005499541704857928","300.0","5.0","1.0","0.0","8.012259194395796","3438.0","2895.0","543.0","4816.0","5550.0","-734.0","4668.0","4347.0","321.0","85.0","68.0","17.0","121.0","110.0","11.0"
"1070330.0","https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1070330?gameHash=8f523c2c729a7363&tab=overview","WC","2019-W","43740.22388888889","PI-RR","1.0","9.19","2.0","Blue","Jungle","Lira","Clutch Gaming","Ekko","Syndra","Yuumi","Qiyana","Caitlyn","Draven","38.06666666666667","0.0","1.0","5.0","6.0","8.0","16.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","7.924383333333333","0.026269702276707527","0.07880910683012259","0.6304728546409807","0.0","17.121616666666664","0.0","4.0","0.0","3.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","","0.0","13.696416666666666","0.0","0.0","3.0","11.0","0.0","22.9774","0.0","2.0","10854.0","285.1313485113835","0.209751289929851","0.1803090379635301","43.0","1.1295971978984236","0.3161764705882353","20.0","0.5253940455341506","15.0","17.0"," "," ","11647.0","176.323292469352","11325.0","-0.08456659619450317","66.0","134.0","97.0","9.0","5.253940455341506","3210.0","3753.0","-543.0","4663.0","5204.0","-541.0","3130.0","4078.0","-948.0","47.0","63.0","-16.0","75.0","89.0","-14.0"
"1070330.0","https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1070330?gameHash=8f523c2c729a7363&tab=overview","WC","2019-W","43740.22388888889","PI-RR","1.0","9.19","3.0","Blue","Middle","Damonte","Clutch Gaming","Renekton","Syndra","Yuumi","Qiyana","Caitlyn","Draven","38.06666666666667","0.0","1.0","3.0","1.0","8.0","16.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","7.924383333333333","0.026269702276707527","0.13134851138353765","0.6304728546409807","0.0","17.121616666666664","0.0","4.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","","0.0","13.696416666666666","0.0","0.0","3.0","11.0","0.0","22.9774","0.0","2.0","5124.0","134.60595446584938","0.09902023305698882","0.18237752920064904","25.0","0.6567425569176882","0.18382352941176472","6.0","0.15761821366024517","13.0","13.0"," "," ","11724.0","178.3460595446585","11325.0","-0.3598841419261405","266.0","7.0","6.0","0.0","7.171628721541155","3016.0","3733.0","-717.0","5064.0","5650.0","-586.0","4239.0","4842.0","-603.0","75.0","86.0","-11.0","126.0","140.0","-14.0"
"1070330.0","https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1070330?gameHash=8f523c2c729a7363&tab=overview","WC","2019-W","43740.22388888889","PI-RR","1.0","9.19","4.0","Blue","ADC","Cody Sun","Clutch Gaming","Xayah","Syndra","Yuumi","Qiyana","Caitlyn","Draven","38.06666666666667","0.0","3.0","1.0","2.0","8.0","16.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","7.924383333333333","0.07880910683012259","0.13134851138353765","0.6304728546409807","0.0","17.121616666666664","0.0","4.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","","0.0","13.696416666666666","0.0","0.0","3.0","11.0","0.0","22.9774","0.0","2.0","15290.0","401.6637478108581","0.2954760662453862","0.31621159859450054","13.0","0.3415061295971979","0.09558823529411764","8.0","0.21015761821366022","6.0","6.0"," "," ","16706.0","309.22171628721543","15100.0","0.11558669001751314","375.0","24.0","24.0","0.0","10.481611208406305","3524.0","3040.0","484.0","4852.0","4845.0","7.0","3287.0","3284.0","3.0","88.0","65.0","23.0","120.0","105.0","15.0"
"1070330.0","https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1070330?gameHash=8f523c2c729a7363&tab=overview","WC","2019-W","43740.22388888889","PI-RR","1.0","9.19","5.0","Blue","Support","Vulcan","Clutch Gaming","Rakan","Syndra","Yuumi","Qiyana","Caitlyn","Draven","38.06666666666667","0.0","0.0","2.0","4.0","8.0","16.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","7.924383333333333","0.0","0.026269702276707527","0.6304728546409807","0.0","17.121616666666664","0.0","4.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","","0.0","13.696416666666666","0.0","0.0","3.0","11.0","0.0","22.9774","0.0","2.0","5546.0","145.69176882661995","0.10717529518619437","0.061437950635590946","47.0","1.2346760070052538","0.34558823529411764","12.0","0.31523642732049034","18.0","20.0"," "," ","7222.0","60.079859894921185","7450.0","-0.10793650793650794","15.0","0.0","0.0","0.0","0.39404553415061294","1898.0","1895.0","3.0","2841.0","2915.0","-74.0","2547.0","2867.0","-320.0","0.0","7.0","-7.0","2.0","9.0","-7.0"
"1070330.0","https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1070330?gameHash=8f523c2c729a7363&tab=overview","WC","2019-W","43740.22388888889","PI-RR","1.0","9.19","6.0","Red","Top","BOSS","Unicorns of Love","Neeko","Pantheon","Rumble","Gangplank","Skarner","Elise","38.06666666666667","1.0","2.0","2.0","11.0","16.0","8.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","7.924383333333333","0.052539404553415055","0.07880910683012259","0.6304728546409807","0.0","17.121616666666664","4.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","1.0","13.696416666666666","1.0","1.0","11.0","3.0","1.0","22.9774","2.0","0.0","13270.0","348.5989492119089","0.18003961685615824","0.21556306911003822","22.0","0.5779334500875656","0.16296296296296298","5.0","0.13134851138353765","7.0","7.0"," "," ","14409.0","248.88021015761822","13675.0","0.005499541704857928","232.0","11.0","3.0","3.0","6.383537653239929","2895.0","3438.0","-543.0","5550.0","4816.0","734.0","4347.0","4668.0","-321.0","68.0","85.0","-17.0","110.0","121.0","-11.0"
"1070330.0","https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1070330?gameHash=8f523c2c729a7363&tab=overview","WC","2019-W","43740.22388888889","PI-RR","1.0","9.19","7.0","Red","Jungle","AHaHaCiK","Unicorns of Love","Rek'Sai","Pantheon","Rumble","Gangplank","Skarner","Elise","38.06666666666667","1.0","3.0","2.0","4.0","16.0","8.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","7.924383333333333","0.07880910683012259","0.026269702276707527","0.6304728546409807","1.0","17.121616666666664","4.0","0.0","3.0","0.0","0.0","0.0","1.0","2.0","0.0","0.0","0.0","","1.0","13.696416666666666","1.0","1.0","11.0","3.0","1.0","22.9774","2.0","0.0","11115.0","291.9877408056042","0.15080183431470978","0.18709903481667892","33.0","0.8669001751313484","0.24444444444444444","22.0","0.5779334500875656","9.0","9.0"," "," ","13158.0","216.0168126094571","12325.0","0.08456659619450317","39.0","165.0","71.0","35.0","5.359019264448335","3753.0","3210.0","543.0","5204.0","4663.0","541.0","4078.0","3130.0","948.0","63.0","47.0","16.0","89.0","75.0","14.0"
"1070330.0","https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1070330?gameHash=8f523c2c729a7363&tab=overview","WC","2019-W","43740.22388888889","PI-RR","1.0","9.19","8.0","Red","Middle","Nomanz","Unicorns of Love","Tristana","Pantheon","Rumble","Gangplank","Skarner","Elise","38.06666666666667","1.0","5.0","1.0","6.0","16.0","8.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","7.924383333333333","0.13134851138353765","0.026269702276707527","0.6304728546409807","0.0","17.121616666666664","4.0","0.0","1.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","","1.0","13.696416666666666","1.0","1.0","11.0","3.0","1.0","22.9774","2.0","0.0","23961.0","629.448336252189","0.3250888665780262","0.27462992204813635","13.0","0.3415061295971979","0.0962962962962963","20.0","0.5253940455341506","3.0","3.0"," "," ","17005.0","317.076357267951","16295.0","0.3598841419261405","313.0","24.0","17.0","0.0","8.852889667250437","3733.0","3016.0","717.0","5650.0","5064.0","586.0","4842.0","4239.0","603.0","86.0","75.0","11.0","140.0","126.0","14.0"
"1070330.0","https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1070330?gameHash=8f523c2c729a7363&tab=overview","WC","2019-W","43740.22388888889","PI-RR","1.0","9.19","9.0","Red","ADC","Innaxe","Unicorns of Love","Heimerdinger","Pantheon","Rumble","Gangplank","Skarner","Elise","38.06666666666667","1.0","5.0","0.0","4.0","16.0","8.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","7.924383333333333","0.13134851138353765","0.07880910683012259","0.6304728546409807","0.0","17.121616666666664","4.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","1.0","13.696416666666666","1.0","1.0","11.0","3.0","1.0","22.9774","2.0","0.0","20072.0","527.2854640980735","0.27232518383849347","0.2223207175393969","11.0","0.2889667250437828","0.08148148148148149","5.0","0.13134851138353765","0.0","0.0"," "," ","14706.0","256.68231173380036","13450.0","-0.11558669001751314","249.0","20.0","12.0","4.0","7.066549912434326","3040.0","3524.0","-484.0","4845.0","4852.0","-7.0","3284.0","3287.0","-3.0","65.0","88.0","-23.0","105.0","120.0","-15.0"
"1070330.0","https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1070330?gameHash=8f523c2c729a7363&tab=overview","WC","2019-W","43740.22388888889","PI-RR","1.0","9.19","10.0","Red","Support","Edward","Unicorns of Love","Morgana","Pantheon","Rumble","Gangplank","Skarner","Elise","38.06666666666667","1.0","1.0","3.0","9.0","16.0","8.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","7.924383333333333","0.026269702276707527","0.0","0.6304728546409807","0.0","17.121616666666664","4.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","1.0","13.696416666666666","1.0","1.0","11.0","3.0","1.0","22.9774","2.0","0.0","5288.0","138.9141856392294","0.07174449841261227","0.10038725648574978","56.0","1.4711033274956216","0.4148148148148148","10.0","0.2626970227670753","16.0","16.0"," "," ","9347.0","115.90297723292468","8300.0","0.10793650793650794","20.0","0.0","0.0","0.0","0.5253940455341506","1895.0","1898.0","-3.0","2915.0","2841.0","74.0","2867.0","2547.0","320.0","7.0","0.0","7.0","9.0","2.0","7.0"
